,Zip,Part of Bo,Year,Counts,2010Pop,Per100k
28449,75019,423,2016,1,38666,2.586251487094605
28450,75019,4420,2016,1,38666,2.586251487094605
28451,75019,4422,2016,1,38666,2.586251487094605
28452,75019,4429,2015,1,38666,2.586251487094605
28453,75019,510,2017,1,38666,2.586251487094605
28454,75019,510,2018,1,38666,2.586251487094605
28455,75019,513,2016,1,38666,2.586251487094605
28456,75019,52,2018,1,38666,2.586251487094605
28457,75019,530,2015,2,38666,5.17250297418921
28458,75019,532,2015,1,38666,2.586251487094605
28459,75019,532,2017,1,38666,2.586251487094605
28460,75019,899,2016,1,38666,2.586251487094605
28461,75019,9999,2017,1,38666,2.586251487094605
28462,75020,132,2017,1,21872,4.57205559619605
28463,75020,423,2016,1,21872,4.57205559619605
28464,75020,43,2016,1,21872,4.57205559619605
28465,75020,440,2017,1,21872,4.57205559619605
28466,75020,4420,2016,1,21872,4.57205559619605
28467,75020,4420,2017,1,21872,4.57205559619605
28468,75020,4422,2017,1,21872,4.57205559619605
28469,75020,4429,2015,2,21872,9.1441111923921
28470,75020,4429,2017,2,21872,9.1441111923921
28471,75020,510,2017,1,21872,4.57205559619605
28472,75020,530,2018,1,21872,4.57205559619605
28473,75020,589,2015,1,21872,4.57205559619605
28474,75020,6,2015,1,21872,4.57205559619605
28475,75020,6,2016,1,21872,4.57205559619605
28476,75020,87,2015,1,21872,4.57205559619605
28477,75022,341,2017,1,22545,4.435573297848746
28478,75022,52,2018,1,22545,4.435573297848746
28479,75022,6,2017,1,22545,4.435573297848746
28480,75023,43,2017,1,45452,2.2001232068995864
28481,75023,440,2015,1,45452,2.2001232068995864
28482,75023,4429,2016,1,45452,2.2001232068995864
28483,75023,513,2015,1,45452,2.2001232068995864
28484,75023,84,2015,1,45452,2.2001232068995864
28485,75023,9999,2016,2,45452,4.400246413799173
28486,75024,111,2016,1,36039,2.774771775021504
28487,75024,20,2016,1,36039,2.774771775021504
28488,75024,310,2015,1,36039,2.774771775021504
28489,75024,320,2016,1,36039,2.774771775021504
28490,75024,420,2017,1,36039,2.774771775021504
28491,75024,4420,2017,1,36039,2.774771775021504
28492,75024,4422,2017,1,36039,2.774771775021504
28493,75024,512,2015,1,36039,2.774771775021504
28494,75024,52,2017,2,36039,5.549543550043008
28495,75024,9999,2015,1,36039,2.774771775021504
28496,75024,9999,2017,1,36039,2.774771775021504
28497,75024,9999,2018,1,36039,2.774771775021504
28498,75028,130,2017,1,42226,2.3682091602330315
28499,75028,20,2018,1,42226,2.3682091602330315
28500,75028,310,2018,2,42226,4.736418320466063
28501,75028,420,2017,1,42226,2.3682091602330315
28502,75028,4420,2018,1,42226,2.3682091602330315
28503,75028,532,2015,1,42226,2.3682091602330315
28504,75028,6,2016,1,42226,2.3682091602330315
28505,75028,6,2018,1,42226,2.3682091602330315
28506,75028,9999,2015,2,42226,4.736418320466063
28507,75032,38,2018,1,27986,3.57321517901808
28508,75032,4422,2017,1,27986,3.57321517901808
28509,75032,4429,2018,1,27986,3.57321517901808
28510,75032,530,2015,1,27986,3.57321517901808
28511,75032,6,2015,1,27986,3.57321517901808
28512,75034,111,2016,1,72723,1.3750807859961773
28513,75034,111,2017,1,72723,1.3750807859961773
28514,75034,310,2016,1,72723,1.3750807859961773
28515,75034,310,2018,1,72723,1.3750807859961773
28516,75034,330,2018,1,72723,1.3750807859961773
28517,75034,341,2017,1,72723,1.3750807859961773
28518,75034,342,2015,1,72723,1.3750807859961773
28519,75034,420,2015,1,72723,1.3750807859961773
28520,75034,420,2018,2,72723,2.7501615719923547
28521,75034,423,2018,1,72723,1.3750807859961773
28522,75034,440,2018,1,72723,1.3750807859961773
28523,75034,4422,2017,1,72723,1.3750807859961773
28524,75034,4429,2018,1,72723,1.3750807859961773
28525,75034,510,2015,2,72723,2.7501615719923547
28526,75034,513,2018,1,72723,1.3750807859961773
28527,75034,52,2015,1,72723,1.3750807859961773
28528,75034,52,2017,1,72723,1.3750807859961773
28529,75034,6,2015,1,72723,1.3750807859961773
28530,75034,6,2016,1,72723,1.3750807859961773
28531,75034,83,2018,1,72723,1.3750807859961773
28532,75034,9999,2015,1,72723,1.3750807859961773
28533,75034,9999,2018,1,72723,1.3750807859961773
28534,75035,38,2018,1,47553,2.102916745526045
28535,75035,4429,2015,1,47553,2.102916745526045
28536,75035,511,2018,1,47553,2.102916745526045
28537,75038,420,2017,1,27802,3.596863534997482
28538,75038,43,2018,1,27802,3.596863534997482
28539,75038,4429,2016,1,27802,3.596863534997482
28540,75038,511,2017,1,27802,3.596863534997482
28541,75038,87,2016,1,27802,3.596863534997482
28542,75039,111,2017,1,11032,9.064539521392314
28543,75039,43,2016,1,11032,9.064539521392314
28544,75039,530,2018,1,11032,9.064539521392314
28545,75039,899,2018,1,11032,9.064539521392314
28546,75040,321,2015,1,59406,1.6833316500016835
28547,75040,4420,2018,2,59406,3.366663300003367
28548,75040,484,2018,1,59406,1.6833316500016835
28549,75040,512,2015,1,59406,1.6833316500016835
28550,75040,532,2015,1,59406,1.6833316500016835
28551,75040,6,2016,1,59406,1.6833316500016835
28552,75041,20,2015,1,30700,3.2573289902280127
28553,75041,330,2018,1,30700,3.2573289902280127
28554,75041,420,2015,1,30700,3.2573289902280127
28555,75041,4420,2016,1,30700,3.2573289902280127
28556,75041,4422,2016,1,30700,3.2573289902280127
28557,75041,4422,2017,1,30700,3.2573289902280127
28558,75041,4422,2018,1,30700,3.2573289902280127
28559,75041,4429,2015,2,30700,6.514657980456025
28560,75041,4429,2018,2,30700,6.514657980456025
28561,75041,512,2018,1,30700,3.2573289902280127
28562,75041,52,2018,1,30700,3.2573289902280127
28563,75041,5313,2016,1,30700,3.2573289902280127
28564,75041,9999,2015,1,30700,3.2573289902280127
28565,75042,20,2017,1,37881,2.6398458330033527
28566,75042,4420,2016,1,37881,2.6398458330033527
28567,75042,4422,2015,1,37881,2.6398458330033527
28568,75042,4422,2016,1,37881,2.6398458330033527
28569,75042,4422,2017,2,37881,5.2796916660067055
28570,75042,4422,2018,1,37881,2.6398458330033527
28571,75042,4429,2018,1,37881,2.6398458330033527
28572,75042,530,2016,1,37881,2.6398458330033527
28573,75042,530,2018,2,37881,5.2796916660067055
28574,75042,5839,2015,1,37881,2.6398458330033527
28575,75042,9999,2015,1,37881,2.6398458330033527
28576,75043,111,2018,1,58094,1.7213481598788172
28577,75044,130,2016,1,40811,2.4503197667295584
28578,75044,512,2016,1,40811,2.4503197667295584
28579,75048,4429,2016,1,20328,4.919323101141282
28580,75048,4429,2018,1,20328,4.919323101141282
28581,75048,513,2017,1,20328,4.919323101141282
28582,75048,6,2017,1,20328,4.919323101141282
28583,75050,111,2015,1,41041,2.436587802441461
28584,75050,132,2018,1,41041,2.436587802441461
28585,75050,310,2016,1,41041,2.436587802441461
28586,75050,310,2018,1,41041,2.436587802441461
28587,75050,330,2016,1,41041,2.436587802441461
28588,75050,38,2016,1,41041,2.436587802441461
28589,75050,421,2018,1,41041,2.436587802441461
28590,75050,423,2016,1,41041,2.436587802441461
28591,75050,440,2017,1,41041,2.436587802441461
28592,75050,440,2018,3,41041,7.309763407324383
28593,75050,4420,2016,2,41041,4.873175604882922
28594,75050,4420,2017,1,41041,2.436587802441461
28595,75050,4422,2016,2,41041,4.873175604882922
28596,75050,4422,2017,1,41041,2.436587802441461
28597,75050,4422,2018,4,41041,9.746351209765844
28598,75050,4429,2016,2,41041,4.873175604882922
28599,75050,4429,2017,2,41041,4.873175604882922
28600,75050,510,2016,1,41041,2.436587802441461
28601,75050,510,2017,1,41041,2.436587802441461
28602,75050,510,2018,1,41041,2.436587802441461
28603,75050,530,2016,2,41041,4.873175604882922
28604,75050,532,2017,1,41041,2.436587802441461
28605,75050,582,2016,1,41041,2.436587802441461
28606,75050,6,2017,1,41041,2.436587802441461
28607,75050,6,2018,2,41041,4.873175604882922
28608,75050,83,2017,2,41041,4.873175604882922
28609,75050,899,2015,1,41041,2.436587802441461
28610,75050,9999,2015,1,41041,2.436587802441461
28611,75050,9999,2017,1,41041,2.436587802441461
28612,75051,130,2016,1,39285,2.545500827287769
28613,75051,131,2016,1,39285,2.545500827287769
28614,75051,320,2016,1,39285,2.545500827287769
28615,75051,420,2016,1,39285,2.545500827287769
28616,75051,420,2017,1,39285,2.545500827287769
28617,75051,43,2017,1,39285,2.545500827287769
28618,75051,440,2015,1,39285,2.545500827287769
28619,75051,4420,2015,1,39285,2.545500827287769
28620,75051,4420,2016,3,39285,7.636502481863306
28621,75051,4422,2015,2,39285,5.091001654575538
28622,75051,4422,2016,3,39285,7.636502481863306
28623,75051,4422,2017,1,39285,2.545500827287769
28624,75051,4429,2015,1,39285,2.545500827287769
28625,75051,4429,2016,1,39285,2.545500827287769
28626,75051,484,2018,1,39285,2.545500827287769
28627,75051,510,2018,1,39285,2.545500827287769
28628,75051,513,2016,1,39285,2.545500827287769
28629,75051,83,2018,1,39285,2.545500827287769
28630,75051,9999,2015,1,39285,2.545500827287769
28631,75052,310,2017,1,88996,1.1236460065620928
28632,75052,440,2017,1,88996,1.1236460065620928
28633,75052,4422,2015,1,88996,1.1236460065620928
28634,75052,510,2015,1,88996,1.1236460065620928
28635,75052,6,2016,1,88996,1.1236460065620928
28636,75052,87,2015,1,88996,1.1236460065620928
28637,75056,111,2015,1,47852,2.089776811836496
28638,75056,310,2017,1,47852,2.089776811836496
28639,75056,513,2017,1,47852,2.089776811836496
28640,75056,6,2018,1,47852,2.089776811836496
28641,75056,83,2016,1,47852,2.089776811836496
28642,75056,87,2016,1,47852,2.089776811836496
28643,75057,320,2015,1,12900,7.7519379844961245
28644,75057,341,2016,1,12900,7.7519379844961245
28645,75057,423,2017,1,12900,7.7519379844961245
28646,75057,4420,2016,1,12900,7.7519379844961245
28647,75057,4429,2016,1,12900,7.7519379844961245
28648,75057,4429,2017,1,12900,7.7519379844961245
28649,75057,511,2017,1,12900,7.7519379844961245
28650,75057,6,2016,2,12900,15.503875968992249
28651,75057,6,2017,1,12900,7.7519379844961245
28652,75057,83,2016,1,12900,7.7519379844961245
28653,75057,899,2016,1,12900,7.7519379844961245
28654,75060,512,2017,1,45980,2.174858634188778
28655,75061,341,2018,1,53442,1.8711874555592978
28656,75061,41,2015,1,53442,1.8711874555592978
28657,75061,420,2015,1,53442,1.8711874555592978
28658,75061,4420,2017,1,53442,1.8711874555592978
28659,75061,4422,2018,1,53442,1.8711874555592978
28660,75061,4429,2015,1,53442,1.8711874555592978
28661,75061,448,2018,1,53442,1.8711874555592978
28662,75061,4831,2018,1,53442,1.8711874555592978
28663,75061,510,2017,1,53442,1.8711874555592978
28664,75061,513,2017,1,53442,1.8711874555592978
28665,75061,513,2018,1,53442,1.8711874555592978
28666,75061,52,2017,1,53442,1.8711874555592978
28667,75061,87,2018,1,53442,1.8711874555592978
28668,75061,899,2016,2,53442,3.7423749111185955
28669,75061,899,2018,1,53442,1.8711874555592978
28670,75062,30,2016,1,44537,2.2453241125356445
28671,75062,320,2018,1,44537,2.2453241125356445
28672,75062,341,2015,1,44537,2.2453241125356445
28673,75062,341,2017,1,44537,2.2453241125356445
28674,75062,348,2016,1,44537,2.2453241125356445
28675,75062,38,2018,1,44537,2.2453241125356445
28676,75062,420,2015,1,44537,2.2453241125356445
28677,75062,4429,2017,2,44537,4.490648225071289
28678,75062,4429,2018,1,44537,2.2453241125356445
28679,75062,6,2016,1,44537,2.2453241125356445
28680,75062,6,2017,1,44537,2.2453241125356445
28681,75062,899,2016,1,44537,2.2453241125356445
28682,75063,10,2015,1,35090,2.8498147620404675
28683,75063,420,2015,1,35090,2.8498147620404675
28684,75063,422,2015,1,35090,2.8498147620404675
28685,75063,4429,2015,1,35090,2.8498147620404675
28686,75063,512,2016,1,35090,2.8498147620404675
28687,75063,5313,2017,1,35090,2.8498147620404675
28688,75067,38,2017,1,60982,1.6398281460102981
28689,75067,4429,2015,1,60982,1.6398281460102981
28690,75067,510,2016,1,60982,1.6398281460102981
28691,75067,532,2016,1,60982,1.6398281460102981
28692,75068,440,2017,1,34934,2.862540791206275
28693,75068,4830,2015,1,34934,2.862540791206275
28694,75068,512,2016,1,34934,2.862540791206275
28695,75068,899,2016,1,34934,2.862540791206275
28696,75069,10,2018,1,34108,2.931863492435792
28697,75069,1363,2017,1,34108,2.931863492435792
28698,75069,320,2017,1,34108,2.931863492435792
28699,75069,320,2018,1,34108,2.931863492435792
28700,75069,322,2018,1,34108,2.931863492435792
28701,75069,421,2017,1,34108,2.931863492435792
28702,75069,43,2015,1,34108,2.931863492435792
28703,75069,440,2017,1,34108,2.931863492435792
28704,75069,4422,2015,1,34108,2.931863492435792
28705,75069,4429,2015,2,34108,5.863726984871584
28706,75069,4429,2016,1,34108,2.931863492435792
28707,75069,4429,2017,1,34108,2.931863492435792
28708,75069,510,2016,1,34108,2.931863492435792
28709,75069,512,2018,1,34108,2.931863492435792
28710,75069,513,2015,1,34108,2.931863492435792
28711,75069,513,2018,1,34108,2.931863492435792
28712,75069,530,2018,1,34108,2.931863492435792
28713,75069,5810,2015,1,34108,2.931863492435792
28714,75069,9999,2017,1,34108,2.931863492435792
28715,75070,10,2017,1,74734,1.3380790537104932
28716,75070,310,2017,1,74734,1.3380790537104932
28717,75070,4429,2018,1,74734,1.3380790537104932
28718,75070,530,2018,1,74734,1.3380790537104932
28719,75070,6,2015,1,74734,1.3380790537104932
28720,75070,6,2016,2,74734,2.6761581074209864
28721,75070,6,2018,1,74734,1.3380790537104932
28722,75070,80,2017,1,74734,1.3380790537104932
28723,75070,9999,2017,1,74734,1.3380790537104932
28724,75070,9999,2018,1,74734,1.3380790537104932
28725,75071,134,2016,1,36090,2.770850651149903
28726,75071,310,2016,1,36090,2.770850651149903
28727,75071,341,2015,1,36090,2.770850651149903
28728,75071,420,2015,1,36090,2.770850651149903
28729,75071,4429,2016,3,36090,8.31255195344971
28730,75071,510,2016,1,36090,2.770850651149903
28731,75071,513,2018,1,36090,2.770850651149903
28732,75071,6,2018,2,36090,5.541701302299806
28733,75074,4420,2018,1,44622,2.2410470171664203
28734,75074,4429,2016,1,44622,2.2410470171664203
28735,75074,4429,2017,1,44622,2.2410470171664203
28736,75074,4429,2018,3,44622,6.72314105149926
28737,75074,52,2016,1,44622,2.2410470171664203
28738,75074,6,2016,1,44622,2.2410470171664203
28739,75075,111,2015,1,33262,3.006433768264085
28740,75075,322,2016,1,33262,3.006433768264085
28741,75075,341,2017,1,33262,3.006433768264085
28742,75075,4429,2015,1,33262,3.006433768264085
28743,75075,4429,2018,1,33262,3.006433768264085
28744,75075,513,2018,1,33262,3.006433768264085
28745,75075,899,2015,1,33262,3.006433768264085
28746,75075,899,2017,1,33262,3.006433768264085
28747,75077,111,2015,1,35330,2.8304557033682425
28748,75077,111,2016,1,35330,2.8304557033682425
28749,75078,132,2018,1,10592,9.441087613293051
28750,75078,4422,2017,1,10592,9.441087613293051
28751,75078,4429,2018,1,10592,9.441087613293051
28752,75080,441,2017,1,44009,2.2722624917630485
28753,75080,4420,2018,1,44009,2.2722624917630485
28754,75080,4429,2017,1,44009,2.2722624917630485
28755,75080,482,2018,1,44009,2.2722624917630485
28756,75080,6,2015,1,44009,2.2722624917630485
28757,75080,6,2017,1,44009,2.2722624917630485
28758,75080,9999,2015,1,44009,2.2722624917630485
28759,75081,310,2016,1,34156,2.9277432954678537
28760,75081,341,2018,1,34156,2.9277432954678537
28761,75081,43,2017,1,34156,2.9277432954678537
28762,75081,4422,2016,1,34156,2.9277432954678537
28763,75081,4429,2015,1,34156,2.9277432954678537
28764,75081,482,2016,1,34156,2.9277432954678537
28765,75081,52,2017,1,34156,2.9277432954678537
28766,75081,6,2016,1,34156,2.9277432954678537
28767,75081,86,2017,1,34156,2.9277432954678537
28768,75081,899,2017,1,34156,2.9277432954678537
28769,75082,322,2017,1,21182,4.7209895194032665
28770,75082,43,2017,1,21182,4.7209895194032665
28771,75082,4831,2018,1,21182,4.7209895194032665
28772,75087,330,2017,1,28145,3.5530289571860005
28773,75087,4429,2018,1,28145,3.5530289571860005
28774,75087,6,2015,1,28145,3.5530289571860005
28775,75087,6,2017,1,28145,3.5530289571860005
28776,75087,87,2016,1,28145,3.5530289571860005
28777,75088,310,2017,1,24712,4.046617028164455
28778,75088,9999,2015,1,24712,4.046617028164455
28779,75090,111,2016,1,23724,4.215140785702243
28780,75090,310,2018,2,23724,8.430281571404485
28781,75090,429,2015,1,23724,4.215140785702243
28782,75090,4420,2016,1,23724,4.215140785702243
28783,75090,4420,2018,1,23724,4.215140785702243
28784,75090,4429,2017,1,23724,4.215140785702243
28785,75090,448,2016,1,23724,4.215140785702243
28786,75090,448,2018,1,23724,4.215140785702243
28787,75090,510,2015,1,23724,4.215140785702243
28788,75090,510,2016,1,23724,4.215140785702243
28789,75090,512,2017,1,23724,4.215140785702243
28790,75090,513,2016,1,23724,4.215140785702243
28791,75090,899,2015,1,23724,4.215140785702243
28792,75090,899,2018,1,23724,4.215140785702243
28793,75090,9999,2015,1,23724,4.215140785702243
28794,75090,9999,2016,1,23724,4.215140785702243
28795,75092,310,2017,1,22839,4.378475414860546
28796,75092,341,2015,1,22839,4.378475414860546
28797,75092,43,2015,1,22839,4.378475414860546
28798,75092,4422,2018,2,22839,8.756950829721092
28799,75092,4429,2018,1,22839,4.378475414860546
28800,75092,899,2016,1,22839,4.378475414860546
28801,75093,310,2017,1,47187,2.119227753406659
28802,75093,4420,2017,1,47187,2.119227753406659
28803,75093,4429,2015,1,47187,2.119227753406659
28804,75093,510,2016,1,47187,2.119227753406659
28805,75093,511,2015,1,47187,2.119227753406659
28806,75093,52,2015,1,47187,2.119227753406659
28807,75093,84,2015,1,47187,2.119227753406659
28808,75093,9999,2015,1,47187,2.119227753406659
28809,75094,4429,2016,1,20579,4.859322610428106
28810,75098,111,2016,1,48197,2.0748179347262274
28811,75098,111,2017,1,48197,2.0748179347262274
28812,75098,341,2018,1,48197,2.0748179347262274
28813,75098,4429,2018,1,48197,2.0748179347262274
28814,75098,482,2015,1,48197,2.0748179347262274
28815,75098,512,2017,1,48197,2.0748179347262274
28816,75098,530,2015,1,48197,2.0748179347262274
28817,75098,530,2017,1,48197,2.0748179347262274
28818,75098,83,2017,1,48197,2.0748179347262274
28819,75098,9999,2015,1,48197,2.0748179347262274
28820,75103,9999,2015,1,12851,7.781495603454983
28821,75104,113,2017,1,45373,2.2039538932845524
28822,75104,342,2016,1,45373,2.2039538932845524
28823,75104,43,2017,1,45373,2.2039538932845524
28824,75104,440,2017,1,45373,2.2039538932845524
28825,75104,4422,2015,2,45373,4.407907786569105
28826,75104,4422,2018,1,45373,2.2039538932845524
28827,75104,4429,2018,1,45373,2.2039538932845524
28828,75104,4810,2016,1,45373,2.2039538932845524
28829,75104,510,2016,2,45373,4.407907786569105
28830,75104,52,2017,1,45373,2.2039538932845524
28831,75104,6,2016,1,45373,2.2039538932845524
28832,75104,9999,2018,1,45373,2.2039538932845524
28833,75109,4422,2017,2,3658,54.67468562055768
28834,75109,4422,2018,1,3658,27.33734281027884
28835,75109,4429,2017,1,3658,27.33734281027884
28836,75109,899,2017,1,3658,27.33734281027884
28837,75110,320,2016,1,28132,3.5546708374804497
28838,75114,4420,2018,1,4660,21.459227467811157
28839,75115,111,2016,1,48877,2.0459520838021974
28840,75115,320,2016,1,48877,2.0459520838021974
28841,75115,320,2017,1,48877,2.0459520838021974
28842,75115,440,2016,1,48877,2.0459520838021974
28843,75115,4422,2018,2,48877,4.091904167604395
28844,75115,510,2018,1,48877,2.0459520838021974
28845,75115,52,2017,1,48877,2.0459520838021974
28846,75115,530,2017,2,48877,4.091904167604395
28847,75115,6,2016,1,48877,2.0459520838021974
28848,75115,86,2015,1,48877,2.0459520838021974
28849,75115,899,2017,1,48877,2.0459520838021974
28850,75115,9999,2015,1,48877,2.0459520838021974
28851,75116,111,2018,1,19669,5.084142559357365
28852,75116,9999,2015,2,19669,10.16828511871473
28853,75119,113,2016,1,26601,3.7592571707830533
28854,75119,134,2016,1,26601,3.7592571707830533
28855,75119,341,2015,1,26601,3.7592571707830533
28856,75119,341,2017,1,26601,3.7592571707830533
28857,75119,4420,2017,1,26601,3.7592571707830533
28858,75119,4420,2018,1,26601,3.7592571707830533
28859,75119,4429,2017,1,26601,3.7592571707830533
28860,75119,4429,2018,1,26601,3.7592571707830533
28861,75119,510,2015,1,26601,3.7592571707830533
28862,75119,510,2016,1,26601,3.7592571707830533
28863,75119,511,2015,1,26601,3.7592571707830533
28864,75119,82,2017,1,26601,3.7592571707830533
28865,75119,899,2015,1,26601,3.7592571707830533
28866,75119,899,2018,1,26601,3.7592571707830533
28867,75119,9999,2015,2,26601,7.518514341566107
28868,75119,9999,2017,1,26601,3.7592571707830533
28869,75124,420,2015,1,4446,22.49212775528565
28870,75126,320,2015,1,33396,2.9943705833033896
28871,75126,6,2016,1,33396,2.9943705833033896
28872,75134,111,2016,2,20276,9.863878477017163
28873,75134,420,2018,1,20276,4.931939238508582
28874,75134,4420,2018,1,20276,4.931939238508582
28875,75134,4422,2018,1,20276,4.931939238508582
28876,75134,510,2017,1,20276,4.931939238508582
28877,75134,513,2017,2,20276,9.863878477017163
28878,75134,532,2018,1,20276,4.931939238508582
28879,75135,341,2015,1,5910,16.920473773265652
28880,75135,420,2018,1,5910,16.920473773265652
28881,75137,440,2015,1,18861,5.30194581411378
28882,75137,4429,2015,1,18861,5.30194581411378
28883,75140,4429,2015,1,6958,14.371945961483185
28884,75141,440,2015,1,5374,18.608113137327877
28885,75141,440,2017,1,5374,18.608113137327877
28886,75141,4422,2015,2,5374,37.21622627465575
28887,75141,4429,2018,1,5374,18.608113137327877
28888,75141,448,2017,1,5374,18.608113137327877
28889,75141,52,2018,1,5374,18.608113137327877
28890,75142,310,2015,1,18982,5.268148772521336
28891,75142,330,2018,1,18982,5.268148772521336
28892,75142,4422,2017,1,18982,5.268148772521336
28893,75142,9999,2017,1,18982,5.268148772521336
28894,75144,330,2015,1,3291,30.385900941962927
28895,75146,4420,2016,1,17993,5.557716889901629
28896,75146,530,2016,1,17993,5.557716889901629
28897,75146,6,2018,2,17993,11.115433779803258
28898,75146,899,2018,1,17993,5.557716889901629
28899,75146,9999,2015,1,17993,5.557716889901629
28900,75146,9999,2017,1,17993,5.557716889901629
28901,75147,4429,2018,1,6602,15.14692517418964
28902,75148,6,2018,1,5842,17.117425539198905
28903,75149,320,2017,1,56065,1.7836439846606615
28904,75149,341,2017,1,56065,1.7836439846606615
28905,75149,440,2015,1,56065,1.7836439846606615
28906,75149,4420,2018,1,56065,1.7836439846606615
28907,75149,4422,2016,1,56065,1.7836439846606615
28908,75149,4422,2017,1,56065,1.7836439846606615
28909,75149,4422,2018,1,56065,1.7836439846606615
28910,75149,4429,2016,1,56065,1.7836439846606615
28911,75149,4819,2017,1,56065,1.7836439846606615
28912,75149,4830,2015,1,56065,1.7836439846606615
28913,75149,510,2018,1,56065,1.7836439846606615
28914,75149,52,2018,1,56065,1.7836439846606615
28915,75149,530,2018,3,56065,5.350931953981986
28916,75149,6,2015,1,56065,1.7836439846606615
28917,75149,9999,2015,1,56065,1.7836439846606615
28918,75149,9999,2016,1,56065,1.7836439846606615
28919,75150,341,2018,1,58730,1.7027073046143368
28920,75150,4420,2018,1,58730,1.7027073046143368
28921,75150,510,2018,1,58730,1.7027073046143368
28922,75150,80,2016,1,58730,1.7027073046143368
28923,75150,87,2017,1,58730,1.7027073046143368
28924,75152,310,2018,1,4606,21.710811984368217
28925,75156,4429,2015,1,14580,6.858710562414267
28926,75159,4420,2017,1,18339,5.452860025083156
28927,75160,341,2017,1,23627,4.232445930503238
28928,75160,4420,2018,2,23627,8.464891861006477
28929,75160,4422,2015,1,23627,4.232445930503238
28930,75160,4422,2017,1,23627,4.232445930503238
28931,75160,4429,2017,1,23627,4.232445930503238
28932,75160,4429,2018,1,23627,4.232445930503238
28933,75160,511,2015,1,23627,4.232445930503238
28934,75160,530,2015,1,23627,4.232445930503238
28935,75160,530,2016,1,23627,4.232445930503238
28936,75160,6,2017,1,23627,4.232445930503238
28937,75160,87,2015,1,23627,4.232445930503238
28938,75160,899,2015,1,23627,4.232445930503238
28939,75160,9999,2015,1,23627,4.232445930503238
28940,75165,111,2015,1,37966,2.633935626613286
28941,75165,20,2017,1,37966,2.633935626613286
28942,75165,310,2016,1,37966,2.633935626613286
28943,75165,330,2015,1,37966,2.633935626613286
28944,75165,341,2015,1,37966,2.633935626613286
28945,75165,341,2018,1,37966,2.633935626613286
28946,75165,420,2017,1,37966,2.633935626613286
28947,75165,421,2015,1,37966,2.633935626613286
28948,75165,440,2015,1,37966,2.633935626613286
28949,75165,440,2016,1,37966,2.633935626613286
28950,75165,4420,2015,1,37966,2.633935626613286
28951,75165,4422,2015,1,37966,2.633935626613286
28952,75165,4422,2018,2,37966,5.267871253226572
28953,75165,4429,2016,1,37966,2.633935626613286
28954,75165,4429,2017,2,37966,5.267871253226572
28955,75165,4429,2018,2,37966,5.267871253226572
28956,75165,513,2018,1,37966,2.633935626613286
28957,75165,6,2015,1,37966,2.633935626613286
28958,75165,9999,2015,1,37966,2.633935626613286
28959,75165,9999,2018,1,37966,2.633935626613286
28960,75167,38,2018,1,8436,11.853959222380276
28961,75167,43,2016,1,8436,11.853959222380276
28962,75169,4420,2017,1,14644,6.828735318219065
28963,75169,4422,2015,1,14644,6.828735318219065
28964,75169,4429,2016,1,14644,6.828735318219065
28965,75169,4429,2017,1,14644,6.828735318219065
28966,75169,513,2017,1,14644,6.828735318219065
28967,75169,899,2015,1,14644,6.828735318219065
28968,75172,341,2018,1,3956,25.278058645096056
28969,75172,421,2015,1,3956,25.278058645096056
28970,75172,510,2015,1,3956,25.278058645096056
28971,75172,510,2016,1,3956,25.278058645096056
28972,75172,513,2018,1,3956,25.278058645096056
28973,75180,4420,2018,1,23031,4.3419738613173555
28974,75181,423,2016,1,25908,3.85981164119191
28975,75182,111,2017,1,5118,19.538882375928097
28976,75182,310,2015,1,5118,19.538882375928097
28977,75182,440,2015,1,5118,19.538882375928097
28978,75182,440,2017,1,5118,19.538882375928097
28979,75182,4420,2016,1,5118,19.538882375928097
28980,75182,4429,2018,1,5118,19.538882375928097
28981,75189,52,2017,1,22406,4.463090243684728
28982,75189,532,2018,1,22406,4.463090243684728
28983,75189,899,2016,1,22406,4.463090243684728
28984,75201,111,2017,1,9409,10.628122010840684
28985,75201,41,2018,1,9409,10.628122010840684
28986,75201,420,2016,1,9409,10.628122010840684
28987,75201,43,2018,1,9409,10.628122010840684
28988,75201,440,2015,1,9409,10.628122010840684
28989,75201,4420,2016,1,9409,10.628122010840684
28990,75201,4422,2015,1,9409,10.628122010840684
28991,75201,4422,2016,1,9409,10.628122010840684
28992,75201,4422,2017,1,9409,10.628122010840684
28993,75201,4429,2018,1,9409,10.628122010840684
28994,75201,510,2016,1,9409,10.628122010840684
28995,75201,530,2016,1,9409,10.628122010840684
28996,75201,6,2016,1,9409,10.628122010840684
28997,75201,87,2016,1,9409,10.628122010840684
28998,75201,899,2016,1,9409,10.628122010840684
28999,75201,9999,2015,2,9409,21.25624402168137
29000,75201,9999,2018,1,9409,10.628122010840684
29001,75202,52,2017,1,1666,60.024009603841534
29002,75202,9999,2015,1,1666,60.024009603841534
29003,75203,420,2018,1,15721,6.360918516633802
29004,75203,4420,2015,1,15721,6.360918516633802
29005,75203,4422,2015,1,15721,6.360918516633802
29006,75203,510,2017,1,15721,6.360918516633802
29007,75203,52,2015,1,15721,6.360918516633802
29008,75203,6,2016,1,15721,6.360918516633802
29009,75203,9999,2015,1,15721,6.360918516633802
29010,75204,132,2015,1,26279,3.805319837132311
29011,75204,341,2015,1,26279,3.805319837132311
29012,75204,4422,2015,1,26279,3.805319837132311
