,Zip,Nature,Year,Counts,2010Pop,Per100k
29412,78216,132,2015,1,40267,2.4834231504706086
29413,78216,162,2017,1,40267,2.4834231504706086
29414,78216,193,2016,1,40267,2.4834231504706086
29415,78216,1972,2015,1,40267,2.4834231504706086
29416,78216,2331,2018,1,40267,2.4834231504706086
29417,78217,111,2017,2,32165,6.2179387533032795
29418,78217,1311,2017,1,32165,3.1089693766516397
29419,78217,132,2017,1,32165,3.1089693766516397
29420,78217,132,2018,1,32165,3.1089693766516397
29421,78217,133,2016,1,32165,3.1089693766516397
29422,78217,1510,2018,1,32165,3.1089693766516397
29423,78217,1532,2015,1,32165,3.1089693766516397
29424,78217,1972,2015,1,32165,3.1089693766516397
29425,78218,111,2015,1,31917,3.1331265469812326
29426,78218,111,2016,1,31917,3.1331265469812326
29427,78218,111,2017,4,31917,12.53250618792493
29428,78218,111,2018,1,31917,3.1331265469812326
29429,78218,1311,2016,2,31917,6.266253093962465
29430,78218,1311,2017,4,31917,12.53250618792493
29431,78218,132,2016,1,31917,3.1331265469812326
29432,78218,132,2018,1,31917,3.1331265469812326
29433,78218,1510,2016,1,31917,3.1331265469812326
29434,78218,160,2015,1,31917,3.1331265469812326
29435,78218,189,2016,1,31917,3.1331265469812326
29436,78218,1972,2015,1,31917,3.1331265469812326
29437,78218,1972,2018,1,31917,3.1331265469812326
29438,78219,111,2015,2,15225,13.136288998357964
29439,78219,111,2016,6,15225,39.40886699507389
29440,78219,111,2017,1,15225,6.568144499178982
29441,78219,111,2018,1,15225,6.568144499178982
29442,78219,1311,2015,1,15225,6.568144499178982
29443,78219,1311,2016,1,15225,6.568144499178982
29444,78219,1311,2018,2,15225,13.136288998357964
29445,78219,1729,2018,1,15225,6.568144499178982
29446,78219,180,2017,1,15225,6.568144499178982
29447,78219,1839,2015,1,15225,6.568144499178982
29448,78219,1839,2016,1,15225,6.568144499178982
29449,78219,194,2018,1,15225,6.568144499178982
29450,78219,1972,2015,1,15225,6.568144499178982
29451,78219,1972,2016,1,15225,6.568144499178982
29452,78220,111,2015,2,15965,12.52740369558409
29453,78220,111,2016,1,15965,6.263701847792045
29454,78220,132,2018,1,15965,6.263701847792045
29455,78220,1510,2015,1,15965,6.263701847792045
29456,78221,1311,2015,1,35990,2.7785495971103082
29457,78222,1729,2018,1,19408,5.152514427040396
29458,78222,1971,2015,1,19408,5.152514427040396
29459,78223,111,2017,2,50637,3.9496810632541424
29460,78223,1311,2016,1,50637,1.9748405316270712
29461,78223,1999,2015,1,50637,1.9748405316270712
29462,78224,1311,2017,1,17601,5.681495369581274
29463,78225,111,2015,1,13025,7.677543186180422
29464,78225,1311,2015,1,13025,7.677543186180422
29465,78225,1311,2018,1,13025,7.677543186180422
29466,78225,132,2015,1,13025,7.677543186180422
29467,78225,1720,2017,1,13025,7.677543186180422
29468,78225,1971,2017,1,13025,7.677543186180422
29469,78226,1311,2018,1,6648,15.042117930204574
29470,78226,1520,2016,1,6648,15.042117930204574
29471,78226,194,2017,1,6648,15.042117930204574
29472,78227,111,2015,1,46077,2.1702801831716476
29473,78227,111,2016,1,46077,2.1702801831716476
29474,78227,111,2018,2,46077,4.340560366343295
29475,78227,1311,2017,2,46077,4.340560366343295
29476,78227,134,2018,1,46077,2.1702801831716476
29477,78228,111,2018,1,58811,1.7003621771437316
29478,78228,160,2016,1,58811,1.7003621771437316
29479,78229,111,2017,1,28804,3.471740036106096
29480,78229,1311,2016,1,28804,3.471740036106096
29481,78229,193,2017,1,28804,3.471740036106096
29482,78230,111,2015,1,39089,2.558264473381258
29483,78230,111,2017,1,39089,2.558264473381258
29484,78230,134,2017,1,39089,2.558264473381258
29485,78230,134,2018,1,39089,2.558264473381258
29486,78230,160,2015,1,39089,2.558264473381258
29487,78230,160,2017,1,39089,2.558264473381258
29488,78230,194,2015,1,39089,2.558264473381258
29489,78230,1972,2018,1,39089,2.558264473381258
29490,78231,111,2018,1,7906,12.648621300278268
29491,78232,111,2015,1,35120,2.847380410022779
29492,78232,130,2015,1,35120,2.847380410022779
29493,78232,132,2016,1,35120,2.847380410022779
29494,78232,160,2018,1,35120,2.847380410022779
29495,78233,10,2017,1,43710,2.2878059940517046
29496,78233,111,2017,1,43710,2.2878059940517046
29497,78233,1311,2016,1,43710,2.2878059940517046
29498,78233,133,2015,1,43710,2.2878059940517046
29499,78233,160,2016,1,43710,2.2878059940517046
29500,78233,160,2017,1,43710,2.2878059940517046
29501,78233,1725,2015,1,43710,2.2878059940517046
29502,78233,1960,2015,1,43710,2.2878059940517046
29503,78233,1972,2017,1,43710,2.2878059940517046
29504,78233,7,2017,1,43710,2.2878059940517046
29505,78234,111,2016,1,7126,14.033118158854899
29506,78234,5169,2016,1,7126,14.033118158854899
29507,78235,111,2018,1,357,280.1120448179272
29508,78235,1212,2016,1,357,280.1120448179272
29509,78235,1311,2018,1,357,280.1120448179272
29510,78235,1972,2018,1,357,280.1120448179272
29511,78236,1311,2015,1,10392,9.622786759045418
29512,78236,138,2017,1,10392,9.622786759045418
29513,78236,143,2016,1,10392,9.622786759045418
29514,78236,160,2016,1,10392,9.622786759045418
29515,78237,111,2017,2,36929,5.4157978824230275
29516,78237,1311,2015,1,36929,2.7078989412115138
29517,78237,1311,2018,1,36929,2.7078989412115138
29518,78237,133,2015,1,36929,2.7078989412115138
29519,78238,111,2015,1,23514,4.252785574551331
29520,78238,111,2016,1,23514,4.252785574551331
29521,78238,1311,2015,1,23514,4.252785574551331
29522,78238,1311,2018,1,23514,4.252785574551331
29523,78238,132,2016,1,23514,4.252785574551331
29524,78238,132,2018,1,23514,4.252785574551331
29525,78238,1839,2015,1,23514,4.252785574551331
29526,78239,111,2018,1,28736,3.479955456570156
29527,78239,1728,2017,1,28736,3.479955456570156
29528,78240,1530,2017,1,51111,1.9565259924478096
29529,78244,111,2016,2,30757,6.502584777449036
29530,78244,111,2017,1,30757,3.251292388724518
29531,78244,111,2018,1,30757,3.251292388724518
29532,78244,124,2018,1,30757,3.251292388724518
29533,78244,1311,2016,1,30757,3.251292388724518
29534,78244,132,2015,1,30757,3.251292388724518
29535,78244,160,2017,1,30757,3.251292388724518
29536,78245,111,2017,1,56511,1.769566986958291
29537,78245,111,2018,2,56511,3.539133973916582
29538,78245,1311,2016,1,56511,1.769566986958291
29539,78245,1720,2016,1,56511,1.769566986958291
29540,78245,1728,2017,1,56511,1.769566986958291
29541,78245,194,2015,1,56511,1.769566986958291
29542,78247,111,2018,1,49176,2.033512282414186
29543,78247,1311,2018,1,49176,2.033512282414186
29544,78247,1720,2017,1,49176,2.033512282414186
29545,78249,111,2015,1,49951,2.001961922684231
29546,78249,111,2017,1,49951,2.001961922684231
29547,78249,111,2018,1,49951,2.001961922684231
29548,78249,1311,2015,1,49951,2.001961922684231
29549,78249,160,2016,1,49951,2.001961922684231
29550,78249,1831,2018,1,49951,2.001961922684231
29551,78249,194,2017,1,49951,2.001961922684231
29552,78250,111,2016,1,54903,1.821394095040344
29553,78250,1530,2017,1,54903,1.821394095040344
29554,78250,1720,2017,1,54903,1.821394095040344
29555,78250,1966,2018,1,54903,1.821394095040344
29556,78251,111,2015,1,49435,2.0228582987761707
29557,78251,111,2018,1,49435,2.0228582987761707
29558,78251,130,2018,1,49435,2.0228582987761707
29559,78251,1311,2015,1,49435,2.0228582987761707
29560,78251,1311,2017,1,49435,2.0228582987761707
29561,78251,1510,2016,1,49435,2.0228582987761707
29562,78251,160,2017,1,49435,2.0228582987761707
29563,78251,1971,2015,1,49435,2.0228582987761707
29564,78251,1971,2017,1,49435,2.0228582987761707
29565,78251,1972,2015,1,49435,2.0228582987761707
29566,78251,2361,2017,1,49435,2.0228582987761707
29567,78251,5161,2016,1,49435,2.0228582987761707
29568,78252,111,2017,2,7372,27.129679869777537
29569,78252,1311,2015,1,7372,13.564839934888768
29570,78253,111,2018,1,29007,3.4474437204812634
29571,78253,1311,2017,1,29007,3.4474437204812634
29572,78254,111,2016,1,44817,2.231296159939309
29573,78254,1311,2017,1,44817,2.231296159939309
29574,78254,132,2018,1,44817,2.231296159939309
29575,78254,5119,2016,1,44817,2.231296159939309
29576,78255,1311,2016,1,10826,9.237021984112323
29577,78255,1311,2018,1,10826,9.237021984112323
29578,78256,111,2018,1,6855,14.587892049598832
29579,78256,1831,2015,1,6855,14.587892049598832
29580,78257,111,2016,1,3950,25.31645569620253
29581,78257,111,2017,4,3950,101.26582278481013
29582,78257,1311,2017,2,3950,50.63291139240506
29583,78257,132,2017,1,3950,25.31645569620253
29584,78257,143,2015,1,3950,25.31645569620253
29585,78257,1972,2015,1,3950,25.31645569620253
29586,78258,10,2015,2,40586,4.927807618390578
29587,78258,111,2015,1,40586,2.463903809195289
29588,78258,111,2016,3,40586,7.391711427585866
29589,78258,130,2016,1,40586,2.463903809195289
29590,78258,1520,2015,1,40586,2.463903809195289
29591,78258,1523,2016,1,40586,2.463903809195289
29592,78258,1962,2017,1,40586,2.463903809195289
29593,78259,111,2015,1,22660,4.41306266548985
29594,78259,111,2016,3,22660,13.23918799646955
29595,78259,1311,2018,1,22660,4.41306266548985
29596,78259,1972,2015,1,22660,4.41306266548985
29597,78260,111,2017,1,24844,4.0251167283851235
29598,78261,111,2015,1,13513,7.400281210686006
29599,78261,111,2016,2,13513,14.800562421372012
29600,78261,132,2016,1,13513,7.400281210686006
29601,78261,1729,2016,1,13513,7.400281210686006
29602,78263,111,2015,2,4673,42.79905842071474
29603,78263,111,2016,1,4673,21.39952921035737
29604,78263,111,2018,1,4673,21.39952921035737
29605,78263,1311,2016,1,4673,21.39952921035737
29606,78263,1311,2017,1,4673,21.39952921035737
29607,78263,1312,2017,1,4673,21.39952921035737
29608,78264,111,2015,2,12339,16.208768943998702
29609,78264,111,2016,2,12339,16.208768943998702
29610,78264,111,2017,1,12339,8.104384471999351
29611,78264,111,2018,1,12339,8.104384471999351
29612,78264,1311,2015,2,12339,16.208768943998702
29613,78264,1311,2016,3,12339,24.313153415998055
29614,78264,1311,2018,1,12339,8.104384471999351
29615,78264,133,2017,1,12339,8.104384471999351
29616,78264,1972,2015,1,12339,8.104384471999351
29617,78264,1972,2017,1,12339,8.104384471999351
29618,78266,132,2017,1,5591,17.885888034340905
29619,78266,162,2016,1,5591,17.885888034340905
29620,78332,111,2017,1,28710,3.483106931382794
29621,78332,1311,2015,1,28710,3.483106931382794
29622,78332,1311,2017,1,28710,3.483106931382794
29623,78332,132,2017,1,28710,3.483106931382794
29624,78332,1972,2015,1,28710,3.483106931382794
29625,78336,1311,2018,1,11949,8.368901163277261
29626,78336,132,2018,1,11949,8.368901163277261
29627,78338,111,2016,1,37,2702.702702702703
29628,78341,111,2018,1,1760,56.81818181818181
29629,78343,111,2017,2,4525,44.19889502762431
29630,78343,111,2018,1,4525,22.099447513812155
29631,78343,1311,2017,1,4525,22.099447513812155
29632,78343,132,2017,1,4525,22.099447513812155
29633,78343,1510,2015,1,4525,22.099447513812155
29634,78343,1834,2016,1,4525,22.099447513812155
29635,78344,111,2015,1,474,210.97046413502107
29636,78353,2331,2018,1,433,230.94688221709006
29637,78355,111,2018,1,7081,14.122299110295156
29638,78355,1520,2017,1,7081,14.122299110295156
29639,78357,111,2015,1,3161,31.63555836760519
29640,78357,1972,2015,1,3161,31.63555836760519
29641,78359,1311,2015,2,1944,102.880658436214
29642,78359,1311,2017,2,1944,102.880658436214
29643,78359,1972,2016,1,1944,51.440329218107
29644,78361,111,2017,1,5350,18.69158878504673
29645,78361,1311,2017,1,5350,18.69158878504673
29646,78362,10,2015,1,9447,10.585371017254154
29647,78362,111,2015,3,9447,31.756113051762465
29648,78362,111,2017,1,9447,10.585371017254154
29649,78362,111,2018,1,9447,10.585371017254154
29650,78362,1311,2015,1,9447,10.585371017254154
29651,78362,1311,2016,1,9447,10.585371017254154
29652,78362,1311,2018,1,9447,10.585371017254154
29653,78362,1533,2017,1,9447,10.585371017254154
29654,78362,1839,2016,1,9447,10.585371017254154
29655,78362,1839,2017,1,9447,10.585371017254154
29656,78362,1961,2016,1,9447,10.585371017254154
29657,78362,1971,2016,1,9447,10.585371017254154
29658,78362,1972,2016,1,9447,10.585371017254154
29659,78363,111,2015,1,30463,3.2826707809473787
29660,78363,111,2017,2,30463,6.5653415618947575
29661,78363,111,2018,1,30463,3.2826707809473787
29662,78363,1311,2016,1,30463,3.2826707809473787
29663,78363,132,2017,1,30463,3.2826707809473787
29664,78363,1510,2016,1,30463,3.2826707809473787
29665,78363,1520,2018,1,30463,3.2826707809473787
29666,78363,1971,2016,1,30463,3.2826707809473787
29667,78363,1972,2015,1,30463,3.2826707809473787
29668,78368,1311,2015,1,9227,10.837758751490192
29669,78368,1972,2018,1,9227,10.837758751490192
29670,78369,1839,2015,1,444,225.22522522522522
29671,78370,111,2018,1,4877,20.50440844781628
29672,78373,10,2018,1,3585,27.89400278940028
29673,78373,132,2018,1,3585,27.89400278940028
29674,78374,10,2015,1,16620,6.016847172081829
29675,78374,111,2015,1,16620,6.016847172081829
29676,78374,111,2016,2,16620,12.033694344163658
29677,78374,111,2017,1,16620,6.016847172081829
